Ciudades,Rutas,PesoMaximo,Nanosegundos
18,18,84,7333
18,18,85,7333
18,18,86,7333
18,18,87,7333
18,18,88,7333
18,18,89,7333
18,18,90,7333
18,18,91,7333
18,18,92,7333
18,18,93,7333
18,18,94,7333
18,18,95,7333
18,18,96,7333
18,18,97,7333
18,18,98,7333
18,18,99,7333
18,18,100,7333
18,19,0,10825
18,19,1,10825
18,19,2,10825
18,19,3,10825
18,19,4,10825
18,19,5,10825
18,19,6,10825
18,19,7,10825
18,19,8,10825
18,19,9,10825
18,19,10,10825
18,19,11,10825
18,19,12,10825
18,19,13,10825
18,19,14,10825
18,19,15,10825
18,19,16,10825
18,19,17,10825
18,19,18,10825
18,19,19,10825
18,19,20,10825
18,19,21,10825
18,19,22,10825
18,19,23,10825
18,19,24,10825
18,19,25,10825
18,19,26,10825
18,19,27,10825
18,19,28,10825
18,19,29,10825
18,19,30,10825
18,19,31,10825
18,19,32,10825
18,19,33,10825
18,19,34,10825
18,19,35,10825
18,19,36,10825
18,19,37,10825
18,19,38,10825
18,19,39,10825
18,19,40,10825
18,19,41,10825
18,19,42,10825
18,19,43,10825
18,19,44,10825
18,19,45,10825
18,19,46,10825
18,19,47,10825
18,19,48,10825
18,19,49,10825
18,19,50,10825
18,19,51,10825
18,19,52,10825
18,19,53,10825
18,19,54,10825
18,19,55,10825
18,19,56,10825
18,19,57,10825
18,19,58,10825
18,19,59,10825
18,19,60,10825
18,19,61,10825
18,19,62,10825
18,19,63,10825
18,19,64,10825
18,19,65,10825
18,19,66,10825
18,19,67,10825
18,19,68,10825
18,19,69,10825
18,19,70,10825
18,19,71,10825
18,19,72,10825
18,19,73,10825
18,19,74,10825
18,19,75,10825
18,19,76,10825
18,19,77,10825
18,19,78,10825
18,19,79,10825
18,19,80,10825
18,19,81,10825
18,19,82,10825
18,19,83,10825
18,19,84,10825
18,19,85,10825
18,19,86,10825
18,19,87,10825
18,19,88,10825
18,19,89,10825
18,19,90,10825
18,19,91,10825
18,19,92,10825
18,19,93,10825
18,19,94,10825
18,19,95,10825
18,19,96,10825
18,19,97,10825
18,19,98,10825
18,19,99,10825
18,19,100,10825
18,20,0,7682
18,20,1,7682
18,20,2,7682
18,20,3,7682
18,20,4,7682
18,20,5,7682
18,20,6,7682
18,20,7,7682
18,20,8,7682
18,20,9,7682
18,20,10,7682
18,20,11,7682
18,20,12,7682
18,20,13,7682
18,20,14,7682
18,20,15,7682
18,20,16,7682
18,20,17,7682
18,20,18,7682
18,20,19,7682
18,20,20,7682
18,20,21,7682
18,20,22,7682
18,20,23,7682
18,20,24,7682
18,20,25,7682
18,20,26,7682
18,20,27,7682
18,20,28,7682
18,20,29,7682
18,20,30,7682
18,20,31,7682
18,20,32,7682
18,20,33,7682
18,20,34,7682
18,20,35,7682
18,20,36,7682
18,20,37,7682
18,20,38,7682
18,20,39,7682
18,20,40,7682
18,20,41,7682
18,20,42,7682
18,20,43,7682
18,20,44,7682
18,20,45,7682
18,20,46,7682
18,20,47,7682
18,20,48,7682
18,20,49,7682
18,20,50,7682
18,20,51,7682
18,20,52,7682
18,20,53,7682
18,20,54,7682
18,20,55,7682
18,20,56,7682
18,20,57,7682
18,20,58,7682
18,20,59,7682
18,20,60,7682
18,20,61,7682
18,20,62,7682
18,20,63,7682
18,20,64,7682
18,20,65,7682
18,20,66,7682
18,20,67,7682
18,20,68,7682
18,20,69,7682
18,20,70,7682
18,20,71,7682
18,20,72,7682
18,20,73,7682
18,20,74,7682
18,20,75,7682
18,20,76,7682
18,20,77,7682
18,20,78,7682
18,20,79,7682
18,20,80,7682
18,20,81,7682
18,20,82,7682
18,20,83,7682
18,20,84,7682
18,20,85,7682
18,20,86,7682
18,20,87,7682
18,20,88,7682
18,20,89,7682
18,20,90,7682
18,20,91,7682
18,20,92,7682
18,20,93,7682
18,20,94,7682
18,20,95,7682
18,20,96,7682
18,20,97,7682
18,20,98,7682
18,20,99,7682
18,20,100,7682
18,21,0,16762
18,21,1,16762
18,21,2,16762
18,21,3,16762
18,21,4,16762
18,21,5,16762
18,21,6,16762
18,21,7,16762
18,21,8,16762
18,21,9,16762
18,21,10,16762
18,21,11,16762
18,21,12,16762
18,21,13,16762
18,21,14,16762
18,21,15,16762
18,21,16,16762
18,21,17,16762
18,21,18,16762
18,21,19,16762
18,21,20,16762
18,21,21,16762
18,21,22,16762
18,21,23,16762
18,21,24,16762
18,21,25,16762
18,21,26,16762
18,21,27,16762
18,21,28,16762
18,21,29,16762
18,21,30,16762
18,21,31,16762
18,21,32,16762
18,21,33,16762
18,21,34,16762
18,21,35,16762
18,21,36,16762
18,21,37,16762
18,21,38,16762
18,21,39,16762
18,21,40,16762
18,21,41,16762
18,21,42,16762
18,21,43,16762
18,21,44,16762
18,21,45,16762
18,21,46,16762
18,21,47,16762
18,21,48,16762
18,21,49,16762
18,21,50,16762
18,21,51,16762
18,21,52,16762
18,21,53,16762
18,21,54,16762
18,21,55,16762
18,21,56,16762
18,21,57,16762
18,21,58,16762
18,21,59,16762
18,21,60,16762
18,21,61,16762
18,21,62,16762
18,21,63,16762
18,21,64,16762
18,21,65,16762
18,21,66,16762
18,21,67,16762
18,21,68,16762
18,21,69,16762
18,21,70,16762
18,21,71,16762
18,21,72,16762
18,21,73,16762
18,21,74,16762
18,21,75,16762
18,21,76,16762
18,21,77,16762
18,21,78,16762
18,21,79,16762
18,21,80,16762
18,21,81,16762
18,21,82,16762
18,21,83,16762
18,21,84,16762
18,21,85,16762
18,21,86,16762
18,21,87,16762
18,21,88,16762
18,21,89,16762
18,21,90,16762
18,21,91,16762
18,21,92,16762
18,21,93,16762
18,21,94,16762
18,21,95,16762
18,21,96,16762
18,21,97,16762
18,21,98,16762
18,21,99,16762
18,21,100,16762
18,22,0,13269
18,22,1,13269
18,22,2,13269
18,22,3,13269
18,22,4,13269
18,22,5,13269
18,22,6,13269
18,22,7,13269
18,22,8,13269
18,22,9,13269
18,22,10,13269
18,22,11,13269
18,22,12,13269
18,22,13,13269
18,22,14,13269
18,22,15,13269
18,22,16,13269
18,22,17,13269
18,22,18,13269
18,22,19,13269
18,22,20,13269
18,22,21,13269
18,22,22,13269
18,22,23,13269
18,22,24,13269
18,22,25,13269
18,22,26,13269
18,22,27,13269
18,22,28,13269
18,22,29,13269
18,22,30,13269
18,22,31,13269
18,22,32,13269
18,22,33,13269
18,22,34,13269
18,22,35,13269
18,22,36,13269
18,22,37,13269
18,22,38,13269
18,22,39,13269
18,22,40,13269
18,22,41,13269
18,22,42,13269
18,22,43,13269
18,22,44,13269
18,22,45,13269
18,22,46,13269
18,22,47,13269
18,22,48,13269
18,22,49,13269
18,22,50,13269
18,22,51,13269
18,22,52,13269
18,22,53,13269
18,22,54,13269
18,22,55,13269
18,22,56,13269
18,22,57,13269
18,22,58,13269
18,22,59,13269
18,22,60,13269
18,22,61,13269
18,22,62,13269
18,22,63,13269
18,22,64,13269
18,22,65,13269
18,22,66,13269
18,22,67,13269
18,22,68,13269
18,22,69,13269
18,22,70,13269
18,22,71,13269
18,22,72,13269
18,22,73,13269
18,22,74,13269
18,22,75,13269
18,22,76,13269
18,22,77,13269
18,22,78,13269
18,22,79,13269
18,22,80,13269
18,22,81,13269
18,22,82,13269
18,22,83,13269
18,22,84,13269
18,22,85,13269
18,22,86,13269
18,22,87,13269
18,22,88,13269
18,22,89,13269
18,22,90,13269
18,22,91,13269
18,22,92,13269
18,22,93,13269
18,22,94,13269
18,22,95,13269
18,22,96,13269
18,22,97,13269
18,22,98,13269
18,22,99,13269
18,22,100,13269
18,23,0,12571
18,23,1,12571
18,23,2,12571
18,23,3,12571
18,23,4,12571
18,23,5,12571
18,23,6,12571
18,23,7,12571
18,23,8,12571
18,23,9,12571
18,23,10,12571
18,23,11,12571
18,23,12,12571
18,23,13,12571
18,23,14,12571
18,23,15,12571
18,23,16,12571
18,23,17,12571
18,23,18,12571
18,23,19,12571
18,23,20,12571
18,23,21,12571
18,23,22,12571
18,23,23,12571
18,23,24,12571
18,23,25,12571
18,23,26,12571
18,23,27,12571
18,23,28,12571
18,23,29,12571
18,23,30,12571
18,23,31,12571
18,23,32,12571
18,23,33,12571
18,23,34,12571
18,23,35,12571
18,23,36,12571
18,23,37,12571
18,23,38,12571
18,23,39,12571
18,23,40,12571
18,23,41,12571
18,23,42,12571
18,23,43,12571
18,23,44,12571
18,23,45,12571
18,23,46,12571
18,23,47,12571
18,23,48,12571
18,23,49,12571
18,23,50,12571
18,23,51,12571
18,23,52,12571
18,23,53,12571
18,23,54,12571
18,23,55,12571
18,23,56,12571
18,23,57,12571
18,23,58,12571
18,23,59,12571
18,23,60,12571
18,23,61,12571
18,23,62,12571
18,23,63,12571
18,23,64,12571
18,23,65,12571
18,23,66,12571
18,23,67,12571
18,23,68,12571
18,23,69,12571
18,23,70,12571
18,23,71,12571
18,23,72,12571
18,23,73,12571
18,23,74,12571
18,23,75,12571
18,23,76,12571
18,23,77,12571
18,23,78,12571
18,23,79,12571
18,23,80,12571
18,23,81,12571
18,23,82,12571
18,23,83,12571
18,23,84,12571
18,23,85,12571
18,23,86,12571
18,23,87,12571
18,23,88,12571
18,23,89,12571
18,23,90,12571
18,23,91,12571
18,23,92,12571
18,23,93,12571
18,23,94,12571
18,23,95,12571
18,23,96,12571
18,23,97,12571
18,23,98,12571
18,23,99,12571
18,23,100,12571
18,24,0,12082
18,24,1,12082
18,24,2,12082
18,24,3,12082
18,24,4,12082
18,24,5,12082
18,24,6,12082
18,24,7,12082
18,24,8,12082
18,24,9,12082
18,24,10,12082
18,24,11,12082
18,24,12,12082
18,24,13,12082
18,24,14,12082
18,24,15,12082
18,24,16,12082
18,24,17,12082
18,24,18,12082
18,24,19,12082
18,24,20,12082
18,24,21,12082
18,24,22,12082
18,24,23,12082
18,24,24,12082
18,24,25,12082
18,24,26,12082
18,24,27,12082
18,24,28,12082
18,24,29,12082
18,24,30,12082
18,24,31,12082
18,24,32,12082
18,24,33,12082
18,24,34,12082
18,24,35,12082
18,24,36,12082
18,24,37,12082
18,24,38,12082
18,24,39,12082
18,24,40,12082
18,24,41,12082
18,24,42,12082
18,24,43,12082
18,24,44,12082
18,24,45,12082
18,24,46,12082
18,24,47,12082
18,24,48,12082
18,24,49,12082
18,24,50,12082
18,24,51,12082
18,24,52,12082
18,24,53,12082
18,24,54,12082
18,24,55,12082
18,24,56,12082
18,24,57,12082
18,24,58,12082
18,24,59,12082
18,24,60,12082
18,24,61,12082
18,24,62,12082
18,24,63,12082
18,24,64,12082
18,24,65,12082
18,24,66,12082
18,24,67,12082
18,24,68,12082
18,24,69,12082
18,24,70,12082
18,24,71,12082
18,24,72,12082
18,24,73,12082
18,24,74,12082
18,24,75,12082
18,24,76,12082
18,24,77,12082
18,24,78,12082
18,24,79,12082
18,24,80,12082
18,24,81,12082
18,24,82,12082
18,24,83,12082
18,24,84,12082
18,24,85,12082
18,24,86,12082
18,24,87,12082
18,24,88,12082
18,24,89,12082
18,24,90,12082
18,24,91,12082
18,24,92,12082
18,24,93,12082
18,24,94,12082
18,24,95,12082
18,24,96,12082
18,24,97,12082
18,24,98,12082
18,24,99,12082
18,24,100,12082
18,25,0,8451
18,25,1,8451
18,25,2,8451
18,25,3,8451
18,25,4,8451
18,25,5,8451
18,25,6,8451
18,25,7,8451
18,25,8,8451
18,25,9,8451
18,25,10,8451
18,25,11,8451
18,25,12,8451
18,25,13,8451
18,25,14,8451
18,25,15,8451
18,25,16,8451
18,25,17,8451
18,25,18,8451
18,25,19,8451
18,25,20,8451
18,25,21,8451
18,25,22,8451
18,25,23,8451
18,25,24,8451
18,25,25,8451
18,25,26,8451
18,25,27,8451
18,25,28,8451
18,25,29,8451
18,25,30,8451
18,25,31,8451
18,25,32,8451
18,25,33,8451
18,25,34,8451
18,25,35,8451
18,25,36,8451
18,25,37,8451
18,25,38,8451
18,25,39,8451
18,25,40,8451
18,25,41,8451
18,25,42,8451
18,25,43,8451
18,25,44,8451
18,25,45,8451
18,25,46,8451
18,25,47,8451
18,25,48,8451
18,25,49,8451
18,25,50,8451
18,25,51,8451
18,25,52,8451
18,25,53,8451
18,25,54,8451
18,25,55,8451
18,25,56,8451
18,25,57,8451
18,25,58,8451
18,25,59,8451
18,25,60,8451
18,25,61,8451
18,25,62,8451
18,25,63,8451
18,25,64,8451
18,25,65,8451
18,25,66,8451
18,25,67,8451
18,25,68,8451
18,25,69,8451
18,25,70,8451
18,25,71,8451
18,25,72,8451
18,25,73,8451
18,25,74,8451
18,25,75,8451
18,25,76,8451
18,25,77,8451
18,25,78,8451
18,25,79,8451
18,25,80,8451
18,25,81,8451
18,25,82,8451
18,25,83,8451
18,25,84,8451
18,25,85,8451
18,25,86,8451
18,25,87,8451
18,25,88,8451
18,25,89,8451
18,25,90,8451
18,25,91,8451
18,25,92,8451
18,25,93,8451
18,25,94,8451
18,25,95,8451
18,25,96,8451
18,25,97,8451
18,25,98,8451
18,25,99,8451
18,25,100,8451
18,26,0,15923
18,26,1,15923
18,26,2,15923
18,26,3,15923
18,26,4,15923
18,26,5,15923
18,26,6,15923
18,26,7,15923
18,26,8,15923
18,26,9,15923
18,26,10,15923
18,26,11,15923
18,26,12,15923
18,26,13,15923
18,26,14,15923
18,26,15,15923
18,26,16,15923
18,26,17,15923
18,26,18,15923
18,26,19,15923
18,26,20,15923
18,26,21,15923
18,26,22,15923
18,26,23,15923
18,26,24,15923
18,26,25,15923
18,26,26,15923
18,26,27,15923
18,26,28,15923
18,26,29,15923
18,26,30,15923
18,26,31,15923
18,26,32,15923
18,26,33,15923
18,26,34,15923
18,26,35,15923
18,26,36,15923
18,26,37,15923
18,26,38,15923
18,26,39,15923
18,26,40,15923
18,26,41,15923
18,26,42,15923
18,26,43,15923
18,26,44,15923
18,26,45,15923
18,26,46,15923
18,26,47,15923
18,26,48,15923
18,26,49,15923
18,26,50,15923
18,26,51,15923
18,26,52,15923
18,26,53,15923
18,26,54,15923
18,26,55,15923
18,26,56,15923
18,26,57,15923
18,26,58,15923
18,26,59,15923
18,26,60,15923
18,26,61,15923
18,26,62,15923
18,26,63,15923
18,26,64,15923
18,26,65,15923
18,26,66,15923
18,26,67,15923
18,26,68,15923
18,26,69,15923
18,26,70,15923
18,26,71,15923
18,26,72,15923
18,26,73,15923
18,26,74,15923
18,26,75,15923
18,26,76,15923
18,26,77,15923
18,26,78,15923
18,26,79,15923
18,26,80,15923
18,26,81,15923
18,26,82,15923
18,26,83,15923
18,26,84,15923
18,26,85,15923
18,26,86,15923
18,26,87,15923
18,26,88,15923
18,26,89,15923
18,26,90,15923
18,26,91,15923
18,26,92,15923
18,26,93,15923
18,26,94,15923
18,26,95,15923
18,26,96,15923
18,26,97,15923
18,26,98,15923
18,26,99,15923
18,26,100,15923
18,27,0,15645
18,27,1,15645
18,27,2,15645
18,27,3,15645
18,27,4,15645
18,27,5,15645
18,27,6,15645
18,27,7,15645
18,27,8,15645
18,27,9,15645
18,27,10,15645
18,27,11,15645
18,27,12,15645
18,27,13,15645
18,27,14,15645
18,27,15,15645
18,27,16,15645
18,27,17,15645
18,27,18,15645
18,27,19,15645
18,27,20,15645
18,27,21,15645
18,27,22,15645
18,27,23,15645
18,27,24,15645
18,27,25,15645
18,27,26,15645
18,27,27,15645
18,27,28,15645
18,27,29,15645
18,27,30,15645
18,27,31,15645
18,27,32,15645
18,27,33,15645
18,27,34,15645
18,27,35,15645
18,27,36,15645
18,27,37,15645
18,27,38,15645
18,27,39,15645
18,27,40,15645
18,27,41,15645
18,27,42,15645
18,27,43,15645
18,27,44,15645
18,27,45,15645
18,27,46,15645
18,27,47,15645
18,27,48,15645
18,27,49,15645
18,27,50,15645
18,27,51,15645
18,27,52,15645
18,27,53,15645
18,27,54,15645
18,27,55,15645
18,27,56,15645
18,27,57,15645
18,27,58,15645
18,27,59,15645
18,27,60,15645
18,27,61,15645
18,27,62,15645
18,27,63,15645
18,27,64,15645
18,27,65,15645
18,27,66,15645
18,27,67,15645
18,27,68,15645
18,27,69,15645
18,27,70,15645
18,27,71,15645
18,27,72,15645
18,27,73,15645
18,27,74,15645
18,27,75,15645
18,27,76,15645
18,27,77,15645
18,27,78,15645
18,27,79,15645
18,27,80,15645
18,27,81,15645
18,27,82,15645
18,27,83,15645
18,27,84,15645
18,27,85,15645
18,27,86,15645
18,27,87,15645
18,27,88,15645
18,27,89,15645
18,27,90,15645
18,27,91,15645
18,27,92,15645
18,27,93,15645
18,27,94,15645
18,27,95,15645
18,27,96,15645
18,27,97,15645
18,27,98,15645
18,27,99,15645
18,27,100,15645
18,28,0,16552
18,28,1,16552
18,28,2,16552
18,28,3,16552
18,28,4,16552
18,28,5,16552
18,28,6,16552
18,28,7,16552
18,28,8,16552
18,28,9,16552
18,28,10,16552
18,28,11,16552
18,28,12,16552
18,28,13,16552
18,28,14,16552
18,28,15,16552
18,28,16,16552
18,28,17,16552
18,28,18,16552
18,28,19,16552
18,28,20,16552
18,28,21,16552
18,28,22,16552
18,28,23,16552
18,28,24,16552
18,28,25,16552
18,28,26,16552
18,28,27,16552
18,28,28,16552
18,28,29,16552
18,28,30,16552
18,28,31,16552
18,28,32,16552
18,28,33,16552
18,28,34,16552
18,28,35,16552
18,28,36,16552
18,28,37,16552
18,28,38,16552
18,28,39,16552
18,28,40,16552
18,28,41,16552
18,28,42,16552
18,28,43,16552
18,28,44,16552
18,28,45,16552
18,28,46,16552
18,28,47,16552
18,28,48,16552
18,28,49,16552
18,28,50,16552
18,28,51,16552
18,28,52,16552
18,28,53,16552
18,28,54,16552
18,28,55,16552
18,28,56,16552
18,28,57,16552
18,28,58,16552
18,28,59,16552
18,28,60,16552
18,28,61,16552
18,28,62,16552
18,28,63,16552
18,28,64,16552
18,28,65,16552
18,28,66,16552
18,28,67,16552
18,28,68,16552
18,28,69,16552
18,28,70,16552
18,28,71,16552
18,28,72,16552
18,28,73,16552
18,28,74,16552
18,28,75,16552
18,28,76,16552
18,28,77,16552
18,28,78,16552
18,28,79,16552
18,28,80,16552
18,28,81,16552
18,28,82,16552
18,28,83,16552
18,28,84,16552
18,28,85,16552
18,28,86,16552
18,28,87,16552
18,28,88,16552
18,28,89,16552
18,28,90,16552
18,28,91,16552
18,28,92,16552
18,28,93,16552
18,28,94,16552
18,28,95,16552
18,28,96,16552
18,28,97,16552
18,28,98,16552
18,28,99,16552
18,28,100,16552
18,29,0,17251
18,29,1,17251
18,29,2,17251
18,29,3,17251
18,29,4,17251
18,29,5,17251
18,29,6,17251
18,29,7,17251
18,29,8,17251
18,29,9,17251
18,29,10,17251
18,29,11,17251
18,29,12,17251
18,29,13,17251
18,29,14,17251
18,29,15,17251
18,29,16,17251
18,29,17,17251
18,29,18,17251
18,29,19,17251
18,29,20,17251
18,29,21,17251
18,29,22,17251
18,29,23,17251
18,29,24,17251
18,29,25,17251
18,29,26,17251
18,29,27,17251
18,29,28,17251
18,29,29,17251
18,29,30,17251
18,29,31,17251
18,29,32,17251
18,29,33,17251
18,29,34,17251
18,29,35,17251
18,29,36,17251
18,29,37,17251
18,29,38,17251
18,29,39,17251
18,29,40,17251
18,29,41,17251
18,29,42,17251
18,29,43,17251
18,29,44,17251
18,29,45,17251
18,29,46,17251
18,29,47,17251
18,29,48,17251
18,29,49,17251
18,29,50,17251
18,29,51,17251
18,29,52,17251
18,29,53,17251
18,29,54,17251
18,29,55,17251
18,29,56,17251
18,29,57,17251
18,29,58,17251
18,29,59,17251
18,29,60,17251
18,29,61,17251
18,29,62,17251
18,29,63,17251
18,29,64,17251
18,29,65,17251
18,29,66,17251
18,29,67,17251
18,29,68,17251
18,29,69,17251
18,29,70,17251
18,29,71,17251
18,29,72,17251
18,29,73,17251
18,29,74,17251
18,29,75,17251
18,29,76,17251
18,29,77,17251
18,29,78,17251
18,29,79,17251
18,29,80,17251
18,29,81,17251
18,29,82,17251
18,29,83,17251
18,29,84,17251
18,29,85,17251
18,29,86,17251
18,29,87,17251
18,29,88,17251
18,29,89,17251
18,29,90,17251
18,29,91,17251
18,29,92,17251
18,29,93,17251
18,29,94,17251
18,29,95,17251
18,29,96,17251
18,29,97,17251
18,29,98,17251
18,29,99,17251
18,29,100,17251
18,30,0,15365
18,30,1,15365
18,30,2,15365
18,30,3,15365
18,30,4,15365
18,30,5,15365
18,30,6,15365
18,30,7,15365
18,30,8,15365
18,30,9,15365
18,30,10,15365
18,30,11,15365
18,30,12,15365
18,30,13,15365
18,30,14,15365
18,30,15,15365
18,30,16,15365
18,30,17,15365
18,30,18,15365
18,30,19,15365
18,30,20,15365
18,30,21,15365
18,30,22,15365
18,30,23,15365
18,30,24,15365
18,30,25,15365
18,30,26,15365
18,30,27,15365
18,30,28,15365
18,30,29,15365
18,30,30,15365
18,30,31,15365
18,30,32,15365
18,30,33,15365
18,30,34,15365
18,30,35,15365
18,30,36,15365
18,30,37,15365
18,30,38,15365
18,30,39,15365
18,30,40,15365
18,30,41,15365
18,30,42,15365
18,30,43,15365
18,30,44,15365
18,30,45,15365
18,30,46,15365
18,30,47,15365
18,30,48,15365
18,30,49,15365
18,30,50,15365
18,30,51,15365
18,30,52,15365
18,30,53,15365
18,30,54,15365
18,30,55,15365
18,30,56,15365
18,30,57,15365
18,30,58,15365
18,30,59,15365
18,30,60,15365
18,30,61,15365
18,30,62,15365
18,30,63,15365
18,30,64,15365
18,30,65,15365
18,30,66,15365
18,30,67,15365
18,30,68,15365
18,30,69,15365
18,30,70,15365
18,30,71,15365
18,30,72,15365
18,30,73,15365
18,30,74,15365
18,30,75,15365
18,30,76,15365
18,30,77,15365
18,30,78,15365
18,30,79,15365
18,30,80,15365
18,30,81,15365
18,30,82,15365
18,30,83,15365
18,30,84,15365
18,30,85,15365
18,30,86,15365
18,30,87,15365
18,30,88,15365
18,30,89,15365
18,30,90,15365
18,30,91,15365
18,30,92,15365
18,30,93,15365
18,30,94,15365
18,30,95,15365
18,30,96,15365
18,30,97,15365
18,30,98,15365
18,30,99,15365
18,30,100,15365
19,19,0,10057
19,19,1,10057
19,19,2,10057
19,19,3,10057
19,19,4,10057
19,19,5,10057
19,19,6,10057
19,19,7,10057
19,19,8,10057
19,19,9,10057
19,19,10,10057
19,19,11,10057
19,19,12,10057
19,19,13,10057
19,19,14,10057
19,19,15,10057
19,19,16,10057
19,19,17,10057
19,19,18,10057
19,19,19,10057
19,19,20,10057
19,19,21,10057
19,19,22,10057
19,19,23,10057
19,19,24,10057
19,19,25,10057
19,19,26,10057
19,19,27,10057
19,19,28,10057
19,19,29,10057
19,19,30,10057
19,19,31,10057
19,19,32,10057
19,19,33,10057
19,19,34,10057
19,19,35,10057
19,19,36,10057
19,19,37,10057
19,19,38,10057
19,19,39,10057
19,19,40,10057
19,19,41,10057
19,19,42,10057
19,19,43,10057
19,19,44,10057
19,19,45,10057
19,19,46,10057
19,19,47,10057
19,19,48,10057
19,19,49,10057
19,19,50,10057
19,19,51,10057
19,19,52,10057
19,19,53,10057
19,19,54,10057
19,19,55,10057
19,19,56,10057
19,19,57,10057
19,19,58,10057
19,19,59,10057
19,19,60,10057
19,19,61,10057
19,19,62,10057
19,19,63,10057
19,19,64,10057
19,19,65,10057
19,19,66,10057
19,19,67,10057
19,19,68,10057
19,19,69,10057
19,19,70,10057
19,19,71,10057
19,19,72,10057
19,19,73,10057
19,19,74,10057
19,19,75,10057
19,19,76,10057
19,19,77,10057
19,19,78,10057
19,19,79,10057
19,19,80,10057
19,19,81,10057
19,19,82,10057
19,19,83,10057
19,19,84,10057
19,19,85,10057
19,19,86,10057
19,19,87,10057
19,19,88,10057
19,19,89,10057
19,19,90,10057
19,19,91,10057
19,19,92,10057
19,19,93,10057
19,19,94,10057
19,19,95,10057
19,19,96,10057
19,19,97,10057
19,19,98,10057
19,19,99,10057
19,19,100,10057
19,20,0,7682
19,20,1,7682
19,20,2,7682
19,20,3,7682
19,20,4,7682
19,20,5,7682
19,20,6,7682
19,20,7,7682
19,20,8,7682
19,20,9,7682
19,20,10,7682
19,20,11,7682
19,20,12,7682
19,20,13,7682
19,20,14,7682
19,20,15,7682
19,20,16,7682
19,20,17,7682
19,20,18,7682
19,20,19,7682
19,20,20,7682
19,20,21,7682
19,20,22,7682
19,20,23,7682
19,20,24,7682
19,20,25,7682
19,20,26,7682
19,20,27,7682
19,20,28,7682
19,20,29,7682
19,20,30,7682
19,20,31,7682
19,20,32,7682
19,20,33,7682
19,20,34,7682
19,20,35,7682
19,20,36,7682
19,20,37,7682
19,20,38,7682
19,20,39,7682
19,20,40,7682
19,20,41,7682
19,20,42,7682
19,20,43,7682
19,20,44,7682
19,20,45,7682
19,20,46,7682
19,20,47,7682
19,20,48,7682
19,20,49,7682
19,20,50,7682
19,20,51,7682
19,20,52,7682
19,20,53,7682
19,20,54,7682
19,20,55,7682
19,20,56,7682
19,20,57,7682
19,20,58,7682
19,20,59,7682
19,20,60,7682
19,20,61,7682
19,20,62,7682
19,20,63,7682
19,20,64,7682
19,20,65,7682
19,20,66,7682
19,20,67,7682
19,20,68,7682
19,20,69,7682
19,20,70,7682
19,20,71,7682
19,20,72,7682
19,20,73,7682
19,20,74,7682
19,20,75,7682
19,20,76,7682
19,20,77,7682
19,20,78,7682
19,20,79,7682
19,20,80,7682
19,20,81,7682
19,20,82,7682
19,20,83,7682
19,20,84,7682
19,20,85,7682
19,20,86,7682
19,20,87,7682
19,20,88,7682
19,20,89,7682
19,20,90,7682
19,20,91,7682
19,20,92,7682
19,20,93,7682
19,20,94,7682
19,20,95,7682
19,20,96,7682
19,20,97,7682
19,20,98,7682
19,20,99,7682
19,20,100,7682
19,21,0,9848
19,21,1,9848
19,21,2,9848
19,21,3,9848
19,21,4,9848
19,21,5,9848
19,21,6,9848
19,21,7,9848
19,21,8,9848
19,21,9,9848
19,21,10,9848
19,21,11,9848
19,21,12,9848
19,21,13,9848
19,21,14,9848
19,21,15,9848
19,21,16,9848
19,21,17,9848
19,21,18,9848
19,21,19,9848
19,21,20,9848
19,21,21,9848
19,21,22,9848
19,21,23,9848
19,21,24,9848
19,21,25,9848
19,21,26,9848
19,21,27,9848
19,21,28,9848
19,21,29,9848
19,21,30,9848
19,21,31,9848
19,21,32,9848
19,21,33,9848
19,21,34,9848
19,21,35,9848
19,21,36,9848
19,21,37,9848
19,21,38,9848
19,21,39,9848
19,21,40,9848
19,21,41,9848
19,21,42,9848
19,21,43,9848
19,21,44,9848
19,21,45,9848
19,21,46,9848
19,21,47,9848
19,21,48,9848
19,21,49,9848
19,21,50,9848
19,21,51,9848
19,21,52,9848
19,21,53,9848
19,21,54,9848
19,21,55,9848
19,21,56,9848
19,21,57,9848
19,21,58,9848
19,21,59,9848
19,21,60,9848
19,21,61,9848
19,21,62,9848
19,21,63,9848
19,21,64,9848
19,21,65,9848
19,21,66,9848
19,21,67,9848
19,21,68,9848
19,21,69,9848
19,21,70,9848
19,21,71,9848
19,21,72,9848
19,21,73,9848
19,21,74,9848
19,21,75,9848
19,21,76,9848
19,21,77,9848
19,21,78,9848
19,21,79,9848
19,21,80,9848
19,21,81,9848
19,21,82,9848
19,21,83,9848
19,21,84,9848
19,21,85,9848
19,21,86,9848
19,21,87,9848
19,21,88,9848
19,21,89,9848
19,21,90,9848
19,21,91,9848
19,21,92,9848
19,21,93,9848
19,21,94,9848
19,21,95,9848
19,21,96,9848
19,21,97,9848
19,21,98,9848
19,21,99,9848
19,21,100,9848
19,22,0,9708
19,22,1,9708
19,22,2,9708
19,22,3,9708
19,22,4,9708
19,22,5,9708
19,22,6,9708
19,22,7,9708
19,22,8,9708
19,22,9,9708
19,22,10,9708
19,22,11,9708
19,22,12,9708
19,22,13,9708
19,22,14,9708
19,22,15,9708
19,22,16,9708
19,22,17,9708
19,22,18,9708
19,22,19,9708
